0,1,2,3,4,5,6,7,8,9,10,11,12,label
-379.3626,62.02597,6.130089,19.844614,-7.7186155,-7.15773,-3.821202,-17.137575,-19.5256,0.36634088,-11.595835,-4.102755,-4.1987777,ps
-359.57416,61.74315,-5.9961257,-6.8808875,-18.561508,2.4819422,-8.597666,-22.349373,-9.36142,3.2594767,-15.715204,0.27541077,-7.119467,ps
-350.1922,102.61015,-27.542908,-15.6598425,-12.637014,7.4947834,-17.103987,-34.647907,-3.2723641,-3.2293127,-25.026978,7.8855658,-19.923008,ps
-385.19284,67.987404,-19.561445,-6.8946643,-20.66716,8.351322,-1.3356224,-14.359846,-7.0263968,9.970278,-13.08607,7.3956475,-9.36307,ps
-389.4595,54.042767,1.3469967,-1.4258939,-24.29481,-0.31477028,-17.660362,-14.652825,-12.8412285,-4.7078204,-10.751082,-1.1104217,-3.5110974,ps
-347.64777,60.685566,-16.570736,16.580702,-13.7282915,-11.519683,-11.264391,-12.400217,-9.48219,-6.159449,-13.997505,2.3435764,-10.365448,ps
-345.6517,71.46413,-15.371835,-3.890713,-34.258457,0.83478796,0.62879443,-22.762356,-6.8520675,2.2606392,-20.867376,5.01154,-7.652268,ps
-331.29086,67.34092,-16.839417,6.861031,-35.57394,-8.740294,-4.4440475,-23.709116,-5.6872897,0.89508647,-20.109493,6.601316,-11.529914,ps
-393.98407,55.4169,4.02498,23.602894,-17.273748,-4.76674,-3.232417,-20.079964,-15.815414,-1.6126512,-9.189229,4.807667,-0.54541314,ps
-379.70074,81.88586,-2.8887796,5.250411,-26.040625,-8.228771,-1.7399894,-18.916431,-12.789432,-1.5548596,-17.941126,-0.17628668,-6.573101,ps
-376.4632,37.226723,-2.816838,32.95054,-23.284004,-8.116264,-3.682686,-16.998865,-13.406299,-5.3888702,-8.993591,6.1214757,-5.276057,ps
-347.51474,71.72932,-22.871922,7.0251765,-14.949373,-2.7341886,-19.697767,-23.961866,-6.89624,-4.189797,-16.25231,1.9268374,-11.521306,ps
-370.11877,52.673107,-7.7389326,-11.1493845,-20.694136,-0.5399549,-2.3985665,-18.159857,-6.363512,1.2931601,-8.385033,-1.383155,-8.394834,ps
-388.06284,63.734196,-5.9688168,9.92649,-21.9054,-5.5283265,-3.2583923,-13.096007,-13.768416,2.3804133,-15.90119,6.0231066,-7.882107,ps
-327.55618,59.173862,-39.386566,-7.172679,-18.01505,10.91377,-3.009854,-17.069138,-7.2394366,3.2754014,-18.546846,4.4353623,-5.214671,ps
-365.01642,77.617744,-11.532594,12.601,-17.395695,-10.273252,-0.58302236,-27.131481,-13.574809,-6.052516,-19.936237,-1.5338069,-12.750852,ps
-367.92764,52.997086,-12.903608,10.822723,-36.860046,7.0519114,-0.15997152,-14.521748,-8.330217,4.3333735,-13.525998,6.6682515,-6.4970202,ps
-392.64728,57.869656,-5.126854,21.220255,-16.282925,-8.4270115,0.3093481,-10.852263,-9.035937,3.412401,-15.734291,3.583037,-9.344793,ps
-313.1014,86.69693,-25.172932,-28.023987,-19.761898,5.9783483,-22.73662,-18.881826,-9.857502,3.9080887,-14.939068,10.222295,-3.1752782,ps
-364.4948,96.52529,-14.850775,-5.9271874,-18.373537,0.46313065,-8.652755,-27.954105,-8.108197,0.4547896,-16.447079,8.844448,-11.433666,ps
-365.43243,81.387405,-6.293462,-7.5572066,-6.0780478,0.25903064,-22.623083,-19.650799,-5.7070885,2.5186915,-11.498312,1.0241556,0.18609276,ps
-333.20822,32.566986,-21.792734,5.3839827,-26.273678,13.7203045,-9.423553,-9.082806,-6.4615693,2.9827209,-16.029383,0.2080865,-7.928972,ps
-305.5626,70.34936,-42.09843,-7.092012,-24.24404,3.8687975,-8.437856,-18.83064,-11.048356,10.767925,-24.718508,3.841014,-7.649618,ps
-329.1147,74.09466,-10.194923,12.844449,-25.701092,-8.411902,-14.780145,-27.705559,-11.408818,-6.571325,-20.384602,7.6505823,-13.218405,ps
-359.0418,28.117107,-11.621961,17.041483,-26.59213,7.472407,-11.825999,-14.404781,-4.076969,2.4849527,-17.858763,5.9015713,-7.844986,ps
-357.10632,30.374744,-9.510173,8.881103,-20.573557,11.966504,-15.914007,-22.680124,2.8606687,1.6722198,-22.098495,12.712064,-9.950688,ps
-360.5299,54.416153,-13.800961,-11.558098,-20.38225,6.311832,-1.8424512,-19.848661,-5.8837943,4.2074394,-13.918758,2.728318,-5.0354214,ps
-337.30795,73.36098,-10.1824875,-4.898107,-26.05902,-3.062756,-12.138267,-24.488062,-8.241272,-1.5010847,-16.013351,-0.7867565,-10.3110285,ps
-347.07016,100.63306,9.087429,5.904006,-3.8983424,-8.343724,-9.329524,-8.099843,-7.546758,6.4284415,-8.705211,2.778043,-4.0830646,ps
-335.86053,76.56479,-11.046457,-32.291565,-27.645464,6.969797,-5.39592,-16.652668,-9.543533,5.9804316,-18.541021,2.7608495,-13.777096,ps
-405.78876,58.404915,-2.9496746,27.836868,-7.639471,-8.924948,-20.104805,-21.935417,-13.573958,-2.6248708,-13.33422,1.6059732,-3.7218025,ps
-342.28622,50.885452,-18.243376,0.9895915,-16.943598,-4.1803255,-9.637651,-12.369566,-2.9925096,-6.1283956,-14.276231,3.4520335,-7.6275153,ps
-354.60956,80.40532,-21.864809,-0.87233263,-10.911814,6.8585405,-15.493201,-35.080063,3.715207,-5.191521,-25.513744,11.766822,-15.906791,ps
-364.0245,52.96428,-9.432213,12.965717,-7.7877703,0.75254947,-9.964376,-8.41515,-9.47091,4.659317,-4.8522625,7.6631913,-1.5610503,ps
-339.33218,90.689064,-13.045411,-2.460519,-34.32736,-2.858861,-4.073899,-32.694115,-3.8305924,-1.8803238,-26.36786,2.685569,-15.518481,ps
-382.5257,87.31779,-2.269311,-3.9081752,-1.553259,3.390666,-14.889117,-27.085709,-11.106058,-6.0570974,-11.819108,-2.4474168,-6.5336204,ps
-391.81375,49.814564,-2.6852746,25.794373,-14.536204,-9.174632,-12.999868,-18.050337,-16.60425,0.16340438,-10.65143,1.0821673,-3.4262671,ps
-358.9251,65.29176,-12.791977,-11.641278,-29.66329,6.328295,-0.08805481,-13.720141,-12.462589,2.212857,-15.804032,3.078494,-5.9947567,ps
-370.53638,37.546963,-11.316471,14.4602,-13.070118,-3.000971,-13.048445,-14.933632,-2.5332716,-0.7333636,-15.697852,10.770233,-5.701207,ps
-320.7292,69.31872,-8.503275,-22.18039,-11.809315,0.28293505,-12.254688,-15.822867,-11.529968,8.118662,-13.454182,4.133723,-6.1696367,ps
-379.2972,47.593075,9.758285,17.873692,-15.280321,-10.983431,-2.6798592,-17.234465,-14.821548,-2.9197824,-17.520073,-1.5276158,-11.848191,ps
-329.4441,64.83369,-16.80507,-7.8525605,-25.73274,0.95281243,-0.39877057,-19.48081,-13.345772,-0.8543567,-15.00728,1.7531183,-8.394502,ps
-352.90836,96.29178,5.203212,-5.1317296,-50.117542,-4.349334,3.6201496,-18.462267,-6.911367,9.320324,-20.172283,2.3577592,-1.5371509,ps
-356.78287,64.08628,-31.087847,-8.681298,-17.531544,-3.3345337,-23.603695,-22.033485,-11.377989,2.4177768,-13.345612,-0.36993352,-4.4908767,ps
-334.1335,64.321014,-24.57715,-19.117796,-21.575157,6.1569552,-25.110989,-11.013392,-13.499461,5.8561296,-10.382583,7.108639,-4.9235435,ps
-389.91425,44.45622,5.6730666,42.423985,-19.314236,3.5622592,-0.6627664,-16.624844,-11.427151,-1.5230201,-16.733677,3.9523215,-5.2780194,ps
-311.47855,58.670082,-32.76888,-12.142363,-21.741552,8.628753,-9.362821,-14.658083,-9.859649,3.3958838,-20.257738,3.1101582,-7.400978,ps
-324.04303,55.898037,-23.65138,6.471878,-20.437954,-5.106553,-16.018436,-14.921643,-6.381221,-6.8715916,-20.357164,3.0706024,-8.902109,ps
-391.19638,80.00301,-17.48976,-1.6679246,-22.572447,3.8199313,-4.374839,-23.543306,-8.565104,3.9697242,-15.057098,4.349253,-9.609677,ps
-343.25027,58.872997,5.924609,-0.07007507,-2.8697562,0.9823131,-7.805104,-5.7567716,-7.880702,3.284024,-13.042827,5.119859,-8.394329,ps
-391.98987,50.17672,-0.052755006,32.284184,-16.830717,-5.423381,-2.570939,-20.58005,-16.808067,-13.713045,-18.829792,5.335313,-10.301312,ps
-354.524,29.19305,-12.463853,0.29465187,-23.757818,5.4890804,-6.611827,-18.333302,-4.49109,4.484338,-15.620921,5.959177,-5.231293,ps
-341.70773,86.204254,-1.6080072,-6.4854126,-52.327694,-7.3536754,9.412445,-21.314106,-2.8982751,2.2464437,-15.540755,3.237796,-6.0971107,ps
-340.17996,68.96704,-7.51528,-7.388599,-30.547703,-11.685112,-6.156888,-20.772041,-9.866343,5.262808,-17.188313,5.9591084,-7.6876554,ps
-389.8703,94.92119,-6.017717,-5.579024,-26.206724,-1.5295544,2.1822038,-26.055014,-9.844203,-6.0198956,-14.4403105,2.8085215,-1.8153077,ps
-348.0775,90.68092,-15.688073,-1.3413827,-23.939095,-4.794626,-9.930782,-13.975184,-14.764995,-5.825041,-15.5944395,-2.5059361,-7.731554,ps
-346.3235,78.93798,-12.352626,-16.016312,-22.676718,6.6149616,-11.288964,-15.730502,-14.6429,9.335153,-8.53805,-1.9020078,-6.2815456,ps
-352.9374,61.502243,-15.198746,-13.83863,-11.617895,13.105441,-11.502147,-12.850022,-11.932372,7.0391326,-12.027495,1.4279605,2.330683,ps
-322.19745,41.76592,-41.02037,-5.340493,-20.687996,7.6444807,-12.542898,-9.417745,-9.4882345,5.260945,-12.735433,3.2605128,-0.5623692,ps
-341.18658,69.592514,1.8676614,2.5115695,-33.050957,-3.8995588,-6.291269,-24.5715,-4.9236245,-7.8658195,-18.85316,4.4438744,-9.912761,ps
-400.0329,54.369205,9.249177,32.250145,-19.64338,-0.7797526,0.7151511,-22.567593,-16.676182,-12.00191,-17.403807,6.775937,-9.824772,ps
-371.57654,49.609753,-3.5208638,18.732567,-31.801228,-6.943225,-10.958358,-12.542696,-12.961853,-1.991243,-14.238799,4.8199053,-9.171994,ps
-361.21548,98.01827,-9.2032385,-5.261089,-33.4806,-5.5085487,1.1775851,-29.844393,-16.476877,-1.0926819,-21.301155,-1.9403911,-2.570659,ps
-336.10535,65.57646,-11.437265,-3.0152123,-32.291954,-9.592481,-4.9686074,-19.744211,-6.5832157,4.9606113,-15.434206,0.035023738,-11.600933,ps
-351.17667,72.01496,-6.261668,-5.9548273,-20.907614,-2.7622197,-8.910742,-22.918385,-19.578325,-3.4863503,-19.67304,0.77835697,-7.4383574,ps
-381.48788,54.64235,5.5566545,-3.922564,-18.747488,-0.8520292,-1.1328832,-10.379681,-12.306095,4.20564,-18.285015,3.5905883,-7.623273,ps
-360.60538,18.669254,5.283406,8.466813,-14.210026,-0.09402299,-16.03684,-9.102582,-8.089203,1.5117366,-10.986055,2.4738553,-5.9350767,ps
-349.18643,84.02235,-11.7342415,-9.9330225,-32.32064,1.3973824,-17.271652,-10.951297,-13.256024,4.705246,-11.209975,-2.8388178,-7.677615,ps
-347.442,51.037155,-10.421592,4.7492113,-28.89543,12.409644,-6.635064,-17.647608,-8.936469,-0.8337497,-16.854954,3.406201,-4.998185,ps
-310.9114,80.41259,-41.78115,-5.88542,-23.306795,-1.0676082,-12.987407,-27.188993,-2.0212915,1.5693563,-22.462854,8.690828,-12.107689,ps
-379.7948,86.81381,-14.959922,14.731156,-8.881135,1.5920677,-12.225229,-25.010153,-10.009332,-13.153466,-17.712471,0.8624761,-13.826029,ps
-332.41177,77.061264,-29.515902,0.7061235,-27.684235,-7.2021875,-5.1944976,-29.919764,-4.080292,-2.0360363,-18.092434,2.586777,-10.498489,ps
-345.64835,97.40446,-15.786956,-24.086403,-27.663193,10.295902,-5.2862616,-28.809612,-3.292049,1.2745743,-16.768354,8.466742,-11.655379,ps
-335.70132,38.31148,-29.892597,-13.652903,-17.022371,6.0387774,-18.202986,-9.227598,-9.693645,3.7676582,-8.08008,2.4732003,-2.9685798,ps
-329.71783,69.18971,-4.544787,9.920192,-11.376023,-10.592164,-12.154343,-6.060642,-2.5068781,7.0391755,-11.7619295,5.075927,-5.8490233,ps
-313.9648,39.84784,-5.649303,-3.8675733,-50.39293,9.6938505,0.7487368,-19.384,-5.1543884,-3.300542,-17.761889,-0.039660316,-5.206435,ps
-356.48145,41.39654,-19.660336,17.34021,-15.905444,-14.133539,-11.739447,-12.066137,-7.54393,1.2406869,-10.92152,10.779648,-2.4943063,ps
-377.3896,81.54513,-25.676172,-17.622135,-1.4911686,-2.1262245,-28.518799,-25.882587,2.2248032,0.75884646,-13.604208,3.948149,-6.386114,ps
-361.32697,81.68399,-15.316858,-0.48647034,-15.594143,1.0655346,-7.5803885,-26.361254,-7.282502,-2.1536682,-19.657717,3.670986,-7.2511864,ps
-374.1752,60.532818,-3.761335,14.024729,-15.1593685,2.7187483,-7.2209105,-20.53187,-13.285069,-7.726546,-18.214655,3.2315166,-9.606676,ps
-342.3485,69.852615,-34.216614,-7.016559,-10.650553,4.54835,-10.395728,-16.107695,-8.3884945,-2.4352899,-16.415646,4.7987537,-3.8900921,ps
-307.09662,67.246155,-9.480825,-18.689058,-19.42692,-7.7761455,-8.773641,-19.889038,-8.895153,2.640217,-16.550116,9.012397,-3.3563776,ps
-312.81845,39.921673,-21.302238,-0.39633152,-28.632376,9.01485,-5.760729,-13.105574,-6.177759,3.1608102,-15.202611,2.4762397,-9.779948,ps
-344.49228,80.47213,-14.657681,-3.9315927,-12.03412,-6.0345078,-15.947602,-26.621307,-8.447064,-3.426078,-16.010836,0.41651246,-5.498307,ps
-385.01498,54.218525,-1.9096857,23.492216,-20.757011,-2.038584,-2.4195025,-20.794859,-13.472905,-3.523042,-14.183967,5.201672,-9.57965,ps
-340.9328,93.736404,-26.86181,0.34102413,-15.681802,6.2581573,-7.530943,-31.960217,-9.532196,-4.727706,-27.39365,-1.403855,-16.360668,ps
-336.05008,95.94039,-15.184112,-7.2786255,-22.12265,0.5830436,-4.9760146,-17.803558,-13.178317,5.1651235,-16.05379,2.036838,0.29354638,ps
-316.37195,90.23544,-5.4616685,-16.332958,-53.084248,4.376743,3.1397545,-20.984797,-11.534231,-1.919567,-23.319525,3.9541605,-3.246975,ps
-350.8045,77.4077,-9.017971,11.781249,-13.192674,-12.606455,-13.782235,-23.235119,-10.294597,-8.241471,-11.257507,3.7796857,-9.835942,ps
-351.42307,56.025394,-8.785214,16.960714,-20.173546,-4.827567,-10.512727,-21.663559,-5.18467,-5.3670297,-18.550566,2.9397447,-15.904642,ps
-359.185,78.532745,-3.197005,-3.0061162,-6.704508,-4.404295,-5.8366036,-16.834345,-12.372059,10.989239,-14.610582,1.169792,-5.9765053,ps
-292.81842,55.613083,-26.404898,14.038474,-3.3245993,-7.2508616,-12.902063,-8.668446,-1.7518501,5.6848717,-21.721102,4.2508106,-6.433603,fear
-338.25797,66.80307,-30.962278,9.01092,-4.1385875,1.5405444,2.85176,-11.2763,-4.863275,8.903622,-17.796185,6.6208925,-0.35611102,fear
-304.3223,53.290897,-7.5428114,-4.150995,-31.654955,12.738055,13.105399,-12.898209,-5.704006,8.191296,-15.870783,7.042279,-1.3758478,fear
-290.26825,41.376846,-16.369085,-6.419278,-15.835897,5.353364,0.86117613,-8.744916,-16.056656,9.7164345,-17.217884,-6.8451834,-0.2976516,fear
-305.79642,18.085482,-15.967879,25.288565,-18.18616,6.6370316,-5.4016747,-15.2831135,-0.10846186,2.6690233,-12.805215,7.4409323,-10.558709,fear
-282.157,63.296383,-18.412624,2.2803535,-20.640726,-1.270574,-2.2565165,-10.298263,-10.74596,7.4278736,-13.207789,2.0051503,-3.2767332,fear
-348.34332,35.19323,-3.8413336,14.658874,6.4210563,-0.7737865,-4.091445,-7.512502,-20.121279,1.1804506,-13.888042,1.4512515,-2.7567518,fear
-333.20105,60.836533,-24.660942,8.155955,-4.77401,1.3686138,-10.315393,-12.221444,-7.3299503,6.575188,-18.618042,-1.257889,0.5278293,fear
-383.90195,53.061512,-12.882467,12.845003,-12.2570095,-4.379289,-1.9407659,-6.1182323,-18.106691,8.854082,-21.243788,2.4039717,1.9022816,fear
-328.07877,69.08898,-17.53513,-2.1531913,-12.03339,10.067454,2.8864887,-16.791903,-4.5859003,9.176994,-24.676735,7.043619,-5.7596364,fear
-353.69348,62.643803,5.32026,15.205031,-9.593963,10.400239,5.4397774,-11.96135,-6.666443,6.3280654,-13.712659,0.39050928,-1.8788189,fear
-306.63422,21.259708,-4.411084,6.487155,-7.8045683,9.876858,-1.6743637,-13.998474,-9.832039,15.141318,-15.146808,6.4382753,-1.5806215,fear
-339.14914,43.036484,-35.88806,21.042255,-7.00057,-4.415411,-0.891259,-2.8938587,-5.71865,5.3449116,-15.327407,2.006585,1.9766645,fear
-321.59158,51.22116,-18.71306,9.399534,-7.679108,6.938605,4.65452,-6.9050436,-5.373434,11.060887,-13.763841,5.460728,-1.3087097,fear
-312.49847,43.695957,-27.160572,5.971695,-15.677942,9.639036,6.446991,-9.246229,-5.682369,10.97043,-16.330713,3.3361886,-2.5005631,fear
-251.5667,40.98505,-26.617338,5.2881145,-3.7611332,7.206658,8.235187,-0.56022024,-0.9905943,9.573082,-10.904514,0.95950735,1.4300094,fear
-326.10352,39.98884,-29.236105,22.30984,-6.4114614,-12.649511,-11.391825,-6.189391,-6.3196507,-0.5718596,-21.151493,8.0878725,-6.302662,fear
-317.2567,54.221,-0.78732806,0.9408122,-9.231928,11.333533,6.3214817,-9.556531,-8.729982,10.776488,-15.2524395,9.813003,-5.0728273,fear
-265.30655,44.80447,-8.869006,-17.734213,-26.47565,-5.8751483,7.0788236,-16.475134,-6.0436954,7.381337,-19.33904,3.5986252,-7.942619,fear
-329.77475,82.239685,-11.937195,-1.33035,-20.640244,4.3489385,-0.5270845,-14.198593,-12.454725,8.396372,-22.752209,-5.636752,2.1581588,fear
-285.73727,85.78295,-2.1689146,22.125534,-14.757396,11.051347,12.412446,-3.0002594,1.0845041,11.078276,-17.419659,-8.093209,6.587976,fear
-349.79498,24.010788,-7.464213,14.943554,0.48280787,-2.5432408,0.53733104,-6.1124687,-1.5748158,10.294164,-15.636283,8.5332365,2.4882874,fear
-342.7032,38.31802,-24.953648,19.558344,-4.147001,-2.6508436,-6.2864475,-10.313965,-10.966559,3.1226497,-24.756447,4.9131536,-3.611381,fear
-300.38,30.104069,-19.837463,10.397927,-10.944539,6.407608,-3.902383,3.6337326,-6.7626314,10.547791,-16.569378,0.5274526,1.6613672,fear
-322.16333,49.292454,-27.844025,-3.5443585,-0.84833455,-1.4313575,9.104515,-14.137266,7.049359,4.4907136,-14.410457,8.352601,-7.1431637,fear
-292.6521,66.65692,-33.225807,-11.983399,-12.896554,-2.947124,0.9821369,-10.396689,-8.280921,6.898536,-22.663906,6.60995,-6.10018,fear
-344.7548,46.3292,-24.171413,19.392921,2.2625778,-6.460282,-5.9306917,5.0365434,-3.7448008,4.2035036,-13.067251,3.8527694,4.0150256,fear
-236.46523,54.871155,-15.996058,13.997447,-18.931746,-0.9646567,-5.803939,-7.4756002,-12.502094,4.7487698,-14.2155,-5.793492,2.157662,fear
-319.35156,27.393375,-7.8274355,27.821543,-7.9657693,-2.18911,-0.80435777,-7.3113246,-4.007808,-0.8612764,-13.988859,7.2012424,-6.3581514,fear
-234.09404,0.5019268,14.838066,8.866804,-3.5018647,-2.927888,1.4950001,-1.8138497,-8.401025,0.13594985,-10.167861,2.968573,-6.9879084,fear
-312.00534,54.401337,-24.044094,-0.1211151,-9.40154,-2.9631479,-2.0923135,-25.453455,-10.6293335,7.820994,-24.681934,9.637952,-8.816396,fear
-341.12897,29.92576,-1.8319323,-2.1546454,-7.0584846,-6.623754,-0.1364535,-8.5994005,-10.052968,7.373802,-18.99715,5.7524614,-3.3316734,fear
-264.35144,59.839714,-15.980314,-4.506376,-16.623077,-5.1511292,-3.336965,-23.113516,7.7508507,-4.6175647,-24.424229,11.032614,-13.414532,fear
-315.24854,33.64253,-8.834383,8.2921505,6.1710086,-1.0865251,7.372796,-5.0182014,-3.2385461,9.497248,-20.383057,4.7252584,-3.805901,fear
-305.98773,86.07521,-3.633975,1.6747738,-14.158072,4.364519,17.62005,-22.75885,-2.671636,3.5349176,-19.100706,5.8995576,-12.038219,fear
-316.30624,44.579002,-24.555672,25.560413,-3.0696769,-8.99821,-6.3403826,4.4633727,-2.934698,5.1813316,-18.235802,11.955827,-2.062931,fear
-268.5359,47.492676,-14.521108,0.19064622,-21.152325,10.80003,3.7964256,-9.470929,-7.9635243,5.770361,-15.865742,-4.007498,-0.75043,fear
-283.54126,56.11659,-20.032064,15.632589,-11.524447,-2.7254353,-2.1053529,-20.43254,-8.157765,5.8120413,-22.149185,-2.5986252,-1.2282093,fear
-345.82077,34.383247,-12.67451,1.7842538,-9.1537,10.744348,-7.099759,-8.220991,-7.6772046,13.449271,-15.300961,2.0976768,1.1194861,fear
-321.18753,34.406334,-15.679985,23.062077,-8.3553295,0.5037996,-2.6662953,-3.4759889,-10.326492,9.359841,-13.592853,1.7254865,1.0780784,fear
-295.9989,46.869667,-30.406437,2.1553917,-21.31758,2.3463492,-2.513414,-18.752357,-7.5239058,1.9497741,-17.978468,5.478573,-7.637121,fear
-340.3991,55.55982,-18.805597,7.19771,-19.384726,1.4905761,7.4516892,-14.39317,-8.540201,9.447633,-20.308558,-7.77999,4.7132325,fear
-355.4487,43.311626,-21.896114,19.517433,-2.966561,-12.182379,-10.860525,-5.902867,-14.419621,5.3592806,-14.879945,-0.034899533,-0.060816422,fear
-315.2486,46.854088,-31.067013,5.599441,-11.674809,10.120398,5.1696725,-3.293629,-4.939417,14.480323,-16.581987,-0.8534854,0.7035499,fear
-334.34845,36.62232,-14.345737,24.025852,0.34605578,4.576698,2.3818686,-9.6018,-0.1319466,2.1434982,-14.419962,8.300302,-7.580359,fear
-358.6965,68.56126,-18.949305,8.745316,-4.537132,7.0491147,3.686122,-4.1431646,-5.7600627,10.084402,-8.352859,0.4921679,3.076435,fear
-351.61877,31.827072,-10.738752,20.98213,-0.81498855,-4.396201,-7.7109766,-8.30143,-7.176358,5.34526,-18.00278,7.9107985,-4.2300363,fear
-328.57892,69.26654,-18.935934,6.5264473,-10.713293,7.4957657,-2.7888927,-12.215522,0.23830914,6.7367663,-20.043423,2.1002607,-10.459103,fear
-254.28502,55.245358,-29.575438,-9.570252,-15.20694,11.46971,-6.626385,-10.933099,-9.360898,9.5437155,-24.112452,-2.8277855,0.63190347,fear
-320.80167,47.523335,-30.093975,12.183574,-3.2648957,-2.144572,-1.4748502,-3.5204694,-8.695993,10.702678,-18.536806,-1.5149411,2.308107,fear
-269.5171,56.217567,-12.811466,-4.102065,-28.439173,1.5785899,8.204514,-15.700587,-15.830355,7.103178,-14.569312,-1.8729796,-5.879803,fear
-331.54327,43.912205,0.1175583,8.831393,-22.761223,4.7910123,5.097312,-14.33555,-8.73494,3.3321967,-18.214622,7.076243,-4.652242,fear
-289.627,53.460472,-32.388836,8.953138,-3.6017122,8.482135,2.6870556,3.6473289,-7.4659934,16.431087,-13.595287,-6.3504577,4.564887,fear
-329.2595,52.949173,-14.775666,14.459844,7.8436437,4.492578,0.44802,-16.662024,-9.003341,17.975859,-24.601107,4.5506783,-2.5227911,fear
-355.33688,43.603966,-21.137625,23.234226,-6.833532,1.8402779,-3.285094,-8.326106,-8.873873,4.755236,-16.518715,0.52639216,-1.7774023,fear
-332.04678,85.14361,-5.5524077,-12.711201,-9.132623,14.716579,6.805447,-19.536097,-3.1429684,13.489498,-18.921951,8.795959,-2.0111217,fear
-309.66107,41.296597,-16.432636,5.800901,-7.147848,9.319248,7.468603,-8.998591,1.6210763,10.844382,-9.131539,5.2015944,-0.61008567,fear
-325.1638,44.689083,-27.184446,19.227884,-12.696143,-5.8826985,-14.9640465,-20.779514,-6.5789895,3.0021296,-28.351408,2.2222714,-6.4961996,fear
-245.71211,85.28927,-19.913046,-19.497896,-12.414551,-0.0063544055,4.2152324,-15.787255,-4.6344175,9.420715,-22.29051,6.8255787,2.9421108,fear
-259.46466,51.759327,3.4381764,0.65326023,0.5432958,7.438501,4.016125,-9.440845,-9.207993,12.977085,-15.37755,0.21103135,2.1456354,fear
-344.5948,39.127037,-6.4990244,1.4835453,2.2221386,-5.103008,0.1933112,-13.844798,-11.167457,6.975332,-19.752567,3.8807669,-5.2716312,fear
-317.58005,57.204605,-16.152975,-9.050822,-17.320814,7.510014,6.5123415,-8.026653,-0.8962434,7.1776924,-17.755903,5.7194242,-5.8934608,fear
-256.79572,47.812595,-3.7424328,-2.7376528,-28.138634,4.9970903,1.8128638,-7.8785515,-13.312785,6.7636333,-17.82177,-1.5251777,-2.2856688,fear
-321.49887,47.913506,-19.302774,13.760704,-22.690178,5.7735934,0.6523052,-12.237879,-8.033849,9.663795,-14.9291315,7.4267964,-1.5619891,fear
-260.49515,46.576664,-24.425228,13.96099,-5.4579725,9.904094,-7.570522,-0.9555042,-3.622811,14.102353,-15.108064,2.004309,-5.2014165,fear
-311.2392,45.101402,-8.43579,44.709225,5.309664,-10.600564,3.6828578,-14.487949,-1.8136913,-0.9936323,-13.758111,-3.487968,-2.6802955,fear
-318.58813,66.573395,-6.2025805,13.48407,-26.440895,7.391762,9.184356,-2.5547106,-9.820794,12.207042,-18.68168,3.0835469,3.119019,fear
-323.96695,41.73068,-37.704018,9.498195,-14.843267,-1.3567226,-5.8783755,-15.458602,-6.3139205,7.1042337,-16.274422,1.2335514,-5.0114703,fear
-299.4607,77.523506,-12.981054,11.530452,-10.3198805,8.136486,19.00373,-11.07826,-9.614535,15.159862,-17.691084,-3.0105543,1.617533,fear
-320.59937,45.018574,-18.317505,1.5769426,-15.359568,4.2289395,-1.7074869,-13.339674,-1.4246763,3.8396595,-16.110287,10.6231365,-9.413442,fear
-303.1025,28.919567,-16.35579,24.388657,-2.0550272,-7.1153007,-4.4198437,-6.7124453,-7.0454726,2.9198117,-18.344818,9.517137,-3.9902165,fear
-308.51596,18.429031,-9.339776,18.328592,-8.086877,16.596369,-3.3393886,-17.432144,1.9535903,9.543183,-17.381886,13.417077,-8.918422,fear
-313.62833,41.857273,-26.031008,5.7021475,-8.957129,-0.8069522,-5.3018866,-14.769226,-9.808429,9.062222,-22.664051,0.76664895,-3.2225196,fear
-310.76785,28.454092,-24.85246,40.34681,-10.53623,-5.6482234,0.26763406,-4.764864,-0.4847183,6.8627195,-19.076054,7.402442,-1.3463753,fear
-357.98914,44.680534,-12.306615,28.968813,4.2530293,2.231196,6.718539,-5.951642,7.091056,2.5628016,-8.806904,9.555042,-2.4633644,fear
-337.2588,47.26192,-7.209781,16.439224,-8.469499,9.695136,5.9922967,-8.339663,-6.893031,14.265992,-22.744568,1.1236466,-2.31866,fear
-318.1291,62.70849,-21.873337,-2.1369374,-18.79706,3.6134813,4.9119277,-6.66448,-5.9540415,6.4561973,-11.34537,5.145782,-4.2104635,fear
-318.57578,52.331272,-30.931461,12.8849945,-6.3342156,-8.121724,-9.275997,-14.536327,-14.709366,8.202077,-24.891537,4.9830675,-3.4351556,fear
-304.42932,67.92385,-23.040737,-0.7675502,-8.143789,0.9126163,0.6264754,-5.1847315,-19.476704,13.935453,-20.778461,-1.3120966,0.6404289,fear
-332.5047,34.08646,-6.7672987,15.363627,1.0331396,3.8226423,-1.8268309,-6.953428,-13.98166,5.2130847,-17.515749,5.105359,-1.8476968,fear
-327.37738,43.760174,-19.291546,3.2371786,-26.12428,-2.6847825,-2.480625,-18.270653,-7.4062033,-1.4208126,-14.417913,9.282377,-8.040835,fear
-292.78122,73.24398,-21.521927,8.40379,-6.231572,7.233018,0.5528521,-13.164888,-11.824242,5.512316,-13.527857,-6.568837,2.0673654,fear
